timestamp_us,node_id,seq_no,rssi_dbm,pdr_percent,delay_ms
2043053696,3,202,-65,100.0,524.0
2044304984,6,200,-65,100.0,
2044409696,5,202,-94,100.0,404.0
2045064984,10,198,-65,100.0,220.0
2045152696,4,203,-81,100.0,9.0
2045179192,2,202,-69,100.0,
2045814984,9,200,-65,100.0,394.0
2046551984,15,197,-65,100.0,222.0
2046680984,16,196,-65,100.0,202.0
2047007984,12,198,-65,100.0,335.0
2047144984,8,201,-94,100.0,
2049057984,13,199,-65,100.0,594.0
2049613984,11,199,-94,100.0,
2050369984,14,199,-94,100.0,172.0
2051363984,7,201,-65,100.0,73.0
2052970696,3,203,-65,100.0,540.0
2054379984,6,201,-65,100.0,
2054925984,10,199,-65,100.0,240.0
2055372696,5,203,-94,100.0,371.0
2055725696,2,203,-69,100.0,
2056014696,4,204,-81,100.0,6.0
2056260984,9,201,-65,100.0,454.0
2056283984,16,197,-65,100.0,276.0
2057275984,15,198,-65,100.0,144.0
2057481984,8,202,-94,100.0,
2057867984,12,199,-65,100.0,301.0
2059208984,11,200,-94,100.0,
2059325984,13,200,-65,100.0,708.0
2060853224,14,200,-94,100.0,166.0
2060956984,7,202,-65,100.0,107.0
2063469696,3,204,-65,100.0,548.0
2064338984,10,200,-65,100.0,247.0
2064981984,6,202,-65,100.0,
2065049696,4,205,-81,100.0,10.0
2065868696,2,204,-69,100.0,
2066156696,5,204,-94,100.0,370.0
2066591984,16,198,-65,100.0,211.0
2066900984,8,203,-94,100.0,
2066982984,15,199,-65,100.0,192.0
2067105984,9,202,-65,100.0,428.0
2067721984,12,200,-65,100.0,272.0
2068223984,11,201,-94,100.0,
2069875984,13,201,-65,100.0,603.0
2070026984,14,201,-94,100.0,180.0
2070507984,7,203,-65,100.0,90.0
2073437696,3,205,-65,100.0,542.0
2074000984,10,201,-65,100.0,240.0
2074980696,4,206,-81,100.0,9.0
2075663984,6,203,-65,100.0,
2076681936,8,204,-94,100.0,
2076738984,16,199,-65,100.0,310.0
2076870704,5,205,-94,100.0,369.0
2076926696,2,205,-69,100.0,
2077240984,12,201,-65,100.0,342.0
2077434984,9,203,-65,100.0,457.0
2077896984,15,200,-65,100.0,246.0
2078871984,11,202,-94,100.0,
2079707984,14,202,-94,100.0,136.0
2080087984,7,204,-65,100.0,69.0
2080185984,13,202,-65,100.0,655.0
2082972696,3,206,-65,100.0,549.0
2084073696,4,207,-81,100.0,
2084086984,10,202,-65,100.0,237.0
2084737984,6,204,-65,100.0,
2085984984,16,200,-65,100.0,266.0
2086051696,5,206,-94,100.0,364.0
2086303696,2,206,-69,100.0,
2087031984,12,202,-65,100.0,327.0
2087526984,8,205,-94,100.0,
2088011984,9,204,-65,100.0,371.0
2088725984,15,201,-65,100.0,219.0
2089491984,11,203,-94,100.0,
2089685984,13,203,-65,100.0,643.0
2089927984,14,203,-94,100.0,207.0
2090327984,7,205,-65,100.0,69.0
2093724224,10,203,-65,100.0,197.0
2093919696,3,207,-65,100.0,534.0
2094813984,6,205,-65,100.0,
2094999696,4,208,-81,100.0,6.0
2095801696,5,207,-94,100.0,338.0
2096189696,2,207,-69,100.0,
2096846984,16,201,-65,100.0,175.0
2097059984,8,206,-94,100.0,
2097346984,12,203,-65,100.0,352.0
2098161984,9,205,-65,100.0,389.0
2098454984,15,202,-65,100.0,331.0
2098668984,13,204,-65,100.0,549.0
2099763984,7,206,-65,100.0,100.0
2100016984,11,204,-94,100.0,
2100398984,14,204,-94,100.0,116.0
2103591984,10,204,-65,100.0,244.0
2104449984,6,206,-65,100.0,
2104775696,3,208,-65,100.0,554.0
2104954696,4,209,-81,100.0,
2105905696,5,208,-94,100.0,375.0
2106310984,16,202,-65,100.0,255.0
2106515696,2,208,-69,100.0,
2107341984,12,204,-65,100.0,282.0
2107503224,15,203,-65,100.0,188.0
2107928984,13,205,-65,100.0,613.0
2108081984,8,207,-94,100.0,
2109053984,9,206,-65,100.0,371.0
2109140984,7,207,-65,100.0,83.0
2109883984,11,205,-94,100.0,
2110089984,14,205,-94,100.0,177.0
2113000984,10,205,-65,100.0,248.0
2113577984,6,207,-65,100.0,
2114641696,4,210,-81,100.0,
2115189696,3,209,-65,100.0,557.0
2115934984,16,203,-65,100.0,223.0
2116589696,5,209,-94,100.0,348.0
2116813696,2,209,-69,100.0,
2117163984,15,204,-65,100.0,211.0
2117648984,12,205,-65,100.0,291.0
2118449984,13,206,-65,100.0,549.0
2118883984,8,208,-94,100.0,
2119122984,9,207,-65,100.0,427.0
2119612984,7,208,-65,100.0,61.0
2120712984,11,206,-94,100.0,
2120896984,14,206,-94,100.0,182.0
2122813984,10,206,-65,100.0,243.0
2124385984,6,208,-65,100.0,
2125193696,3,210,-65,100.0,557.0
2125479696,4,211,-81,100.0,
2125516984,16,204,-65,100.0,199.0
2126570696,2,210,-69,100.0,
2127177984,15,205,-65,100.0,162.0
2127390696,5,210,-94,100.0,365.0
2128299984,8,209,-94,100.0,
2128325984,12,206,-65,100.0,330.0
2128804984,9,208,-65,100.0,405.0
2128864984,13,207,-65,100.0,618.0
2128998984,7,209,-65,100.0,61.0
2131137984,11,207,-94,100.0,
2131218984,14,207,-94,100.0,205.0
2132456984,10,207,-65,100.0,274.0
2133422984,6,209,-65,100.0,
2134768696,3,211,-65,100.0,522.0
2135221696,4,212,-81,100.0,
2136483984,16,205,-65,100.0,243.0
2136665696,5,211,-94,100.0,359.0
2137120696,2,211,-69,100.0,
2137597176,8,210,-94,100.0,
2137669984,15,206,-65,100.0,190.0
2139135984,13,208,-65,100.0,673.0
2139168984,9,209,-65,100.0,502.0
2139209984,12,207,-65,100.0,388.0
2139584984,7,210,-65,100.0,81.0
2141641984,11,208,-94,100.0,
2142019984,14,208,-94,100.0,171.0
2142170984,10,208,-65,100.0,269.0
2143815984,6,210,-65,100.0,
2144250696,3,212,-65,100.0,540.0
2144322696,4,213,-81,100.0,
2146219984,16,206,-65,100.0,169.0
2146696696,2,212,-69,100.0,
2147419984,15,207,-65,100.0,166.0
2147679696,5,212,-94,100.0,375.0
2147938984,8,211,-94,100.0,
2148408984,9,210,-65,100.0,386.0
2148704984,12,208,-65,100.0,287.0
2148844984,13,209,-65,100.0,605.0
2149369984,7,211,-65,100.0,35.0
2151073984,11,209,-94,100.0,
2152410984,10,209,-65,100.0,258.0
2152638984,14,209,-94,100.0,180.0
2154416696,3,213,-65,100.0,528.0
2154778984,6,211,-65,100.0,
2154899696,4,214,-81,100.0,
2156008696,2,213,-69,100.0,
2156369984,16,207,-65,100.0,212.0
2157176984,15,208,-65,100.0,225.0
2157853984,8,212,-94,100.0,
2158319984,12,209,-65,100.0,310.0
2158590984,9,211,-65,100.0,437.0
2158643984,13,210,-65,100.0,557.0
2158655696,5,213,-94,100.0,373.0
2160047984,7,212,-65,100.0,72.0
2161383984,11,210,-94,100.0,
2161862984,10,210,-65,100.0,254.0
2162625984,14,210,-94,100.0,137.0
2163640696,3,214,-65,100.0,522.0
2165088696,2,214,-69,100.0,
2165326696,4,215,-81,100.0,8.0
2165351984,6,212,-65,100.0,
2165533984,16,208,-65,100.0,201.0
2167583984,15,209,-65,100.0,239.0
2168365984,12,210,-65,100.0,304.0
2168483984,8,213,-94,100.0,
2169012224,13,211,-65,100.0,613.0
2169350984,9,212,-65,100.0,428.0
2169555696,5,214,-94,100.0,366.0
2170571984,7,213,-65,100.0,97.0
2172039984,14,211,-94,100.0,180.0
2172254984,11,211,-94,100.0,
2172774984,10,211,-65,100.0,250.0
2173804696,3,215,-65,100.0,525.0
2175211696,4,216,-81,100.0,
2175371696,2,215,-69,100.0,
2175942936,6,213,-65,100.0,
2176196984,16,209,-65,100.0,205.0
2178120984,15,210,-65,100.0,169.0
2178184992,8,214,-94,100.0,
2178401984,12,211,-65,100.0,407.0
2178866984,13,212,-65,100.0,566.0
2179254984,9,213,-65,100.0,429.0
2179660984,7,214,-65,100.0,76.0
2179850696,5,215,-94,100.0,364.0
2182044984,14,212,-94,100.0,160.0
2182575984,11,212,-94,100.0,
2183588984,10,212,-65,100.0,214.0
2183754696,3,216,-65,100.0,528.0
2184401696,4,217,-81,100.0,0.0
2185578696,2,216,-69,100.0,
2185782984,16,210,-65,100.0,244.0
2186501984,6,214,-65,100.0,
2188268984,13,213,-65,100.0,571.0
2188332984,12,212,-65,100.0,321.0
2188588984,8,215,-94,100.0,
2188954984,9,214,-65,100.0,374.0
2189144984,15,211,-65,100.0,319.0
2189219984,7,215,-65,100.0,137.0
2190266696,5,216,-94,100.0,346.0
2191886984,14,213,-94,100.0,145.0
2192619984,11,213,-94,100.0,
2193230984,10,213,-65,100.0,270.0
2193926696,3,217,-65,100.0,542.0
2194172696,4,218,-81,100.0,10.0
2195573984,16,211,-65,100.0,199.0
2196360696,2,217,-69,100.0,
2197108984,6,215,-65,100.0,
2197472984,12,213,-65,100.0,314.0
2198169984,15,212,-65,100.0,219.0
2198295896,8,216,-94,100.0,
2199255984,13,214,-65,100.0,610.0
2199468984,7,216,-65,100.0,46.0
2199781696,5,217,-94,100.0,359.0
2199907984,9,215,-65,100.0,388.0
2201803984,14,214,-94,100.0,176.0
2202828984,11,214,-94,100.0,
2203312984,10,214,-65,100.0,242.0
2204805696,3,218,-65,100.0,538.0
2205089696,4,219,-81,100.0,3.0
2205401696,2,218,-69,100.0,
2205874984,16,212,-65,100.0,179.0
2207309984,8,217,-94,100.0,
2207846984,12,214,-65,100.0,306.0
2207940936,6,216,-65,100.0,
2208429984,15,213,-65,100.0,169.0
2208894696,5,218,-94,100.0,357.0
2209203984,7,217,-65,100.0,46.0
2210079984,9,216,-65,100.0,383.0
2210146984,13,215,-65,100.0,620.0
2212644984,11,215,-94,100.0,
2212789984,14,215,-94,100.0,215.0
2213850984,10,215,-65,100.0,234.0
2214864696,4,220,-81,100.0,
2215494696,2,219,-69,100.0,
2215777696,3,219,-65,100.0,549.0
2216393984,8,218,-94,100.0,
2216697984,16,213,-65,100.0,239.0
2217465984,6,217,-65,100.0,
2218634984,12,215,-65,100.0,311.0
2218864984,15,214,-65,100.0,224.0
2219052984,7,218,-65,100.0,65.0
2219448696,5,219,-94,100.0,350.0
2219517984,13,216,-65,100.0,653.0
2220310984,9,217,-65,100.0,416.0
2223047984,10,216,-65,100.0,223.0
2223078984,14,216,-94,100.0,160.0
2223605984,11,216,-94,100.0,
2224606696,2,220,-69,100.0,
2224649696,4,221,-81,100.0,
2225667984,8,219,-94,100.0,
2226304696,3,220,-65,100.0,551.0
2227449224,16,214,-65,100.0,166.0
2228043984,6,218,-65,100.0,
2228397984,15,215,-65,100.0,197.0
2228619984,12,216,-65,100.0,334.0
2228957696,5,220,-94,100.0,367.0
2229059984,7,219,-65,100.0,87.0
2229326984,13,217,-65,100.0,606.0
2229981984,9,218,-65,100.0,409.0
2232158984,14,217,-94,100.0,168.0
2232702984,11,217,-94,100.0,
2233676984,10,217,-65,100.0,266.0
2234006696,4,222,-81,100.0,
2235108696,2,221,-69,100.0,
2236300984,8,220,-94,100.0,
2236778696,3,221,-65,100.0,547.0
2237192984,6,219,-65,100.0,
2237453984,16,215,-65,100.0,213.0
2238165984,15,216,-65,100.0,225.0
2238402984,12,217,-65,100.0,316.0
2239008696,5,221,-94,100.0,338.0
2239596984,13,218,-65,100.0,567.0
2239787984,9,219,-65,100.0,450.0
2239808984,7,220,-65,100.0,112.0
2242138984,14,218,-94,100.0,173.0
2242875984,10,218,-65,100.0,284.0
2242965984,11,218,-94,100.0,
2243340696,4,223,-81,100.0,
2245173696,2,222,-69,100.0,
2246261696,3,222,-65,100.0,542.0
2246943984,8,221,-94,100.0,
2247035984,6,220,-65,100.0,
2247449984,12,218,-65,100.0,318.0
2247577984,15,217,-65,100.0,229.0
2248024984,16,216,-65,100.0,218.0
2248384696,5,222,-94,100.0,340.0
2248795984,13,219,-65,100.0,636.0
2250040984,7,221,-65,100.0,78.0
2250324984,9,220,-65,100.0,416.0
2251944984,14,219,-94,100.0,158.0
2252213984,10,219,-65,100.0,230.0
2253106984,11,219,-94,100.0,
2253756696,4,224,-81,100.0,
2254263696,2,223,-69,100.0,
2256744984,12,219,-65,100.0,284.0
2256781696,3,223,-65,100.0,553.0
2256921984,15,218,-65,100.0,214.0
2257168984,6,221,-65,100.0,
2257530984,8,222,-94,100.0,
2258052984,13,220,-65,100.0,642.0
2258440696,5,223,-94,100.0,344.0
2258700984,16,217,-65,100.0,187.0
2259298984,7,222,-65,100.0,65.0
2259803984,9,221,-65,100.0,411.0
2261532984,10,220,-65,100.0,262.0
2262819984,14,220,-94,100.0,163.0
2263077984,11,220,-94,100.0,
2264745696,4,225,-81,100.0,
2265225696,2,224,-69,100.0,
2266034984,15,219,-65,100.0,258.0
2266533984,12,220,-65,100.0,273.0
2267407696,3,224,-65,100.0,552.0
2267592984,6,222,-65,100.0,
2267639696,5,224,-94,100.0,358.0
2268484984,8,223,-94,100.0,
2268686984,13,221,-65,100.0,611.0
2269249984,16,218,-65,100.0,168.0
2269367984,7,223,-65,100.0,81.0
2270628984,9,222,-65,100.0,399.0
2272230984,10,221,-65,100.0,281.0
2272662984,11,221,-94,100.0,
2273270984,14,221,-94,100.0,206.0
2274611696,2,225,-69,100.0,
2274706696,4,226,-81,100.0,4.0
2275665984,15,220,-65,100.0,265.0
2276501984,12,221,-65,100.0,316.0
2277529696,5,225,-94,100.0,352.0
2278157696,3,225,-65,100.0,560.0
2278202984,13,222,-65,100.0,678.0
2278514984,6,223,-65,100.0,
2278549984,7,224,-65,100.0,102.0
2278701984,8,224,-94,100.0,
2279775984,9,223,-65,100.0,380.0
2279978984,16,219,-65,100.0,205.0
2281643984,10,222,-65,100.0,232.0
2282442984,11,222,-94,100.0,
2282766984,14,222,-94,100.0,181.0
2284693696,2,226,-69,100.0,
2284710696,4,227,-81,100.0,
2284787984,15,221,-65,100.0,179.0
2286995984,12,222,-65,100.0,336.0
2287142696,5,226,-94,100.0,359.0
2287693696,3,226,-65,100.0,561.0
2287790984,6,224,-65,100.0,
2287979984,7,225,-65,100.0,49.0
2288034984,13,223,-65,100.0,629.0
2289138984,8,225,-94,100.0,
2289328984,9,224,-65,100.0,377.0
2289588984,16,220,-65,100.0,241.0
2291184984,10,223,-65,100.0,220.0
2292495984,14,223,-94,100.0,142.0
2292901984,11,223,-94,100.0,
2293699696,4,228,-81,100.0,
2294035984,15,222,-65,100.0,221.0
2294346696,2,227,-69,100.0,
2297001696,5,227,-94,100.0,338.0
2297118696,3,227,-65,100.0,525.0
2297704936,7,226,-65,100.0,63.0
2297930984,12,223,-65,100.0,302.0
2298387984,13,224,-65,100.0,617.0
2298494984,6,225,-65,100.0,
2299279984,9,225,-65,100.0,417.0
2299332984,8,226,-94,100.0,
2300148984,16,221,-65,100.0,249.0
2301601984,10,224,-65,100.0,252.0
2301836984,14,224,-94,100.0,174.0
2303168984,11,224,-94,100.0,
2303787696,4,229,-81,100.0,3.0
2303857696,2,228,-69,100.0,
2304168984,15,223,-65,100.0,200.0
2306735696,5,228,-94,100.0,349.0
2307269696,3,228,-65,100.0,553.0
2307671984,12,224,-65,100.0,326.0
2307799984,13,225,-65,100.0,672.0
2308465984,7,227,-65,100.0,89.0
2308740984,6,226,-65,100.0,
2308824984,8,227,-94,100.0,
2309468984,16,222,-65,100.0,205.0
2310072984,9,226,-65,100.0,406.0
2311163984,10,225,-65,100.0,267.0
2312433984,11,225,-94,100.0,
2312467984,14,225,-94,100.0,197.0
2313034696,4,230,-81,100.0,
2313485696,2,229,-69,100.0,
2314055224,15,224,-65,100.0,176.0
2316701696,5,229,-94,100.0,349.0
2317391984,12,225,-65,100.0,344.0
2317530984,13,226,-65,100.0,609.0
2317858984,8,228,-94,100.0,
2318097696,3,229,-65,100.0,525.0
2318866984,6,227,-65,100.0,
2318881984,16,223,-65,100.0,220.0
2319299984,7,228,-65,100.0,73.0
2320096984,9,227,-65,100.0,416.0
2320476984,10,226,-65,100.0,279.0
2322088984,14,226,-94,100.0,216.0
2323181984,11,226,-94,100.0,
2323221696,4,231,-81,100.0,
2324031696,2,230,-69,100.0,
2324714984,15,225,-65,100.0,198.0
2326207696,5,230,-94,100.0,366.0
2326543984,13,227,-65,100.0,573.0
2327810984,12,226,-65,100.0,344.0
2327880984,16,224,-65,100.0,189.0
2328588984,6,228,-65,100.0,
2328672696,3,230,-65,100.0,526.0
2328784984,8,229,-94,100.0,
2329258984,9,228,-65,100.0,415.0
2330082984,7,229,-65,100.0,76.0
2330804984,10,227,-65,100.0,283.0
2331812984,14,227,-94,100.0,218.0
2332747984,11,227,-94,100.0,
2332875696,4,232,-81,100.0,
2334406696,2,231,-69,100.0,
2335551984,15,226,-65,100.0,223.0
2335716984,13,228,-65,100.0,590.0
2336823696,5,231,-94,100.0,367.0
2337828984,12,227,-65,100.0,275.0
2338103984,6,229,-65,100.0,
2338171224,16,225,-65,100.0,266.0
2338340696,3,231,-65,100.0,522.0
2338658984,9,229,-65,100.0,393.0
2339505984,8,230,-94,100.0,
2339990984,7,230,-65,100.0,62.0
2341261984,10,228,-65,100.0,234.0
2342328984,14,228,-94,100.0,156.0
2342704696,4,233,-81,100.0,0.0
2343263984,11,228,-94,100.0,
2344343696,2,232,-69,100.0,
2344789984,15,227,-65,100.0,220.0
2346329984,13,229,-65,100.0,623.0
2346845696,5,232,-94,100.0,357.0
2347271984,16,226,-65,100.0,220.0
2347347696,3,232,-65,100.0,525.0
2347975984,6,230,-65,100.0,
2348337936,12,228,-65,100.0,340.0
2348426984,9,230,-65,100.0,468.0
2349554984,7,231,-65,100.0,54.0
2349964984,8,231,-94,100.0,
2351427984,10,229,-65,100.0,289.0
2352578696,4,234,-81,100.0,
2352973984,14,229,-94,100.0,129.0
2354274984,11,229,-94,100.0,
2355220696,2,233,-69,100.0,
2355371984,15,228,-65,100.0,207.0
2355959984,13,230,-65,100.0,592.0
2356831696,3,233,-65,100.0,548.0
2357372696,5,233,-94,100.0,343.0
2357674984,12,229,-65,100.0,316.0
2357757736,16,227,-65,100.0,192.0
2358140984,9,231,-65,100.0,439.0
2358546984,6,231,-65,100.0,
2359950984,8,232,-94,100.0,
2359993984,7,232,-65,100.0,44.0
2360601984,10,230,-65,100.0,224.0
2362276696,4,235,-81,100.0,
2362882984,14,230,-94,100.0,209.0
2363979984,11,230,-94,100.0,
2364491984,15,229,-65,100.0,187.0
2365696696,2,234,-69,100.0,
2366717984,13,231,-65,100.0,617.0
2366958696,3,234,-65,100.0,540.0
2367045224,16,228,-65,100.0,173.0
2367313984,9,232,-65,100.0,416.0
2367894696,5,234,-94,100.0,347.0
2367958984,6,232,-65,100.0,
2368581984,12,230,-65,100.0,282.0
2370112984,10,231,-65,100.0,246.0
2370241936,7,233,-65,100.0,52.0
2370919984,8,233,-94,100.0,
2371744696,4,236,-81,100.0,
2373298984,14,231,-94,100.0,199.0
2374370984,11,231,-94,100.0,
2374807984,15,230,-65,100.0,229.0
2376084984,13,232,-65,100.0,590.0
2376204696,2,235,-69,100.0,
2376246696,3,235,-65,100.0,527.0
2376924696,5,235,-94,100.0,356.0
2377045984,16,229,-65,100.0,218.0
2377690984,9,233,-65,100.0,417.0
2378948984,6,233,-65,100.0,
2379466984,12,231,-65,100.0,291.0
2381028984,10,232,-65,100.0,245.0
2381163984,7,234,-65,100.0,83.0
2381730984,8,234,-94,100.0,
2382734696,4,237,-81,100.0,5.0
2384127984,14,232,-94,100.0,176.0
2384552984,15,231,-65,100.0,165.0
2385053984,11,232,-94,100.0,
2385956696,5,236,-94,100.0,362.0
2386273696,3,236,-65,100.0,544.0
2386949984,13,233,-65,100.0,620.0
2387034696,2,236,-69,100.0,
2387382224,9,234,-65,100.0,383.0
2387582984,16,230,-65,100.0,254.0
2388859984,6,234,-65,100.0,
2389525984,12,232,-65,100.0,307.0
2390667984,7,235,-65,100.0,68.0
2391852984,10,233,-65,100.0,256.0
2392584984,8,235,-94,100.0,
2392730696,4,238,-81,100.0,
2393588984,14,233,-94,100.0,186.0
2394159224,15,232,-65,100.0,143.0
2395617984,11,233,-94,100.0,
2395657696,3,237,-65,100.0,561.0
2395931696,5,237,-94,100.0,341.0
2396506984,9,235,-65,100.0,389.0
2396711984,13,234,-65,100.0,551.0
2397001696,2,237,-69,100.0,
2397986984,6,235,-65,100.0,
2398205984,16,231,-65,100.0,295.0
2398921984,12,233,-65,100.0,323.0
2400060984,7,236,-65,100.0,73.0
2401968984,10,234,-65,100.0,245.0
2402080936,8,236,-94,100.0,
2402486696,4,239,-81,100.0,
2403806224,15,233,-65,100.0,214.0
2404052984,14,234,-94,100.0,193.0
2405355984,11,234,-94,100.0,
2405402696,3,238,-65,100.0,557.0
2405987696,5,238,-94,100.0,339.0
2406368984,13,235,-65,100.0,611.0
2407396984,9,236,-65,100.0,374.0
2407561984,16,232,-65,100.0,200.0
2407642696,2,238,-69,100.0,
2408027984,6,236,-65,100.0,
2409030984,12,234,-65,100.0,334.0
2409154984,7,237,-65,100.0,160.0
2411125984,8,237,-94,100.0,
2411766984,10,235,-65,100.0,265.0
2413145696,4,240,-81,100.0,7.0
2414042984,14,235,-94,100.0,146.0
2414471984,15,234,-65,100.0,252.0
2415526696,3,239,-65,100.0,554.0
2415553984,11,235,-94,100.0,
2415747696,5,239,-94,100.0,344.0
2417192224,13,236,-65,100.0,539.0
2417433984,9,237,-65,100.0,419.0
2417518984,16,233,-65,100.0,248.0
2417834984,6,237,-65,100.0,
2418375696,2,239,-69,100.0,
2418823984,7,238,-65,100.0,84.0
2419735984,12,235,-65,100.0,304.0
2420443984,8,238,-94,100.0,
2421533984,10,236,-65,100.0,233.0
2423312696,4,241,-81,100.0,2.0
2423336984,14,236,-94,100.0,190.0
2425093984,15,235,-65,100.0,172.0
2425297696,5,240,-94,100.0,374.0
2425863696,3,240,-65,100.0,556.0
2425917984,11,236,-94,100.0,
2427792984,6,238,-65,100.0,
2427891936,9,238,-65,100.0,395.0
2427979224,16,234,-65,100.0,313.0
2428028984,13,237,-65,100.0,757.0
2428052696,2,240,-69,100.0,
2429096984,7,239,-65,100.0,46.0
2430031984,8,239,-94,100.0,
2430560984,10,237,-65,100.0,242.0
2430709984,12,236,-65,100.0,356.0
2432987984,14,237,-94,100.0,200.0
2434175696,4,242,-81,100.0,
2434882984,15,236,-65,100.0,197.0
2435199696,3,241,-65,100.0,556.0
2435557696,5,241,-94,100.0,352.0
2435776984,11,237,-94,100.0,
2437499984,13,238,-65,100.0,627.0
2437622696,2,241,-69,100.0,
2437699984,9,239,-65,100.0,405.0
2437849984,6,239,-65,100.0,
2438585984,16,235,-65,100.0,252.0
2439527984,7,240,-65,100.0,64.0
2439869984,8,240,-94,100.0,
2439975984,10,238,-65,100.0,308.0
2441099984,12,237,-65,100.0,301.0
2443282984,14,238,-94,100.0,200.0
2444057696,4,243,-81,100.0,
2444237696,3,242,-65,100.0,522.0
2444964224,11,238,-94,100.0,
2445685984,15,237,-65,100.0,223.0
2446376696,5,242,-94,100.0,340.0
2446661696,2,242,-69,100.0,
2446835984,9,240,-65,100.0,379.0
2446968984,6,240,-65,100.0,
2448460984,13,239,-65,100.0,638.0
2448653984,7,241,-65,100.0,99.0
2448691984,16,236,-65,100.0,231.0
2449870984,10,239,-65,100.0,283.0
2450137984,12,238,-65,100.0,303.0
2450314984,8,241,-94,100.0,
2453039984,14,239,-94,100.0,147.0
2453349696,4,244,-81,100.0,
2453992984,11,239,-94,100.0,
2454200696,3,243,-65,100.0,531.0
2455568984,15,238,-65,100.0,211.0
2456271984,9,241,-65,100.0,406.0
2457153936,6,241,-65,100.0,
2457318696,2,243,-69,100.0,
2457385696,5,243,-94,100.0,360.0
2458476984,13,240,-65,100.0,616.0
2458898984,7,242,-65,100.0,58.0
2459095984,16,237,-65,100.0,244.0
2459376224,10,240,-65,100.0,214.0
2460411984,12,239,-65,100.0,332.0
2460512984,8,242,-94,100.0,
2462182984,14,240,-94,100.0,162.0
2462617696,4,245,-81,100.0,
2463417984,11,240,-94,100.0,
2464587696,3,244,-65,100.0,540.0
2465812984,15,239,-65,100.0,228.0
2466446696,5,244,-94,100.0,366.0
2466805984,9,242,-65,100.0,433.0
2466896936,6,242,-65,100.0,
2466944696,2,244,-69,100.0,
2467763984,13,241,-65,100.0,580.0
2468463984,7,243,-65,100.0,93.0
2469527984,16,238,-65,100.0,216.0
2469925984,10,241,-65,100.0,242.0
2471023984,12,240,-65,100.0,289.0
2471236984,8,243,-94,100.0,
2471495984,14,241,-94,100.0,185.0
2472916696,4,246,-81,100.0,2.0
2473551984,11,241,-94,100.0,
2474300696,3,245,-65,100.0,551.0
2475392984,15,240,-65,100.0,198.0
2476424984,6,243,-65,100.0,
2476798984,13,242,-65,100.0,565.0
2477040696,5,245,-94,100.0,369.0
2477152696,2,245,-69,100.0,
2477252984,9,243,-65,100.0,399.0
2479367984,10,242,-65,100.0,259.0
2479379936,7,244,-65,100.0,38.0
2480303984,16,239,-65,100.0,186.0
2481378984,12,241,-65,100.0,329.0
2481896984,14,242,-94,100.0,189.0
2482048984,8,244,-94,100.0,
2483787696,3,246,-65,100.0,551.0
2483821696,4,247,-81,100.0,
2484096984,11,242,-94,100.0,
2484854984,15,241,-65,100.0,202.0
2486402984,13,243,-65,100.0,614.0
2486542984,6,244,-65,100.0,
2486700696,2,246,-69,100.0,
2487380984,9,244,-65,100.0,414.0
2487458192,5,246,-94,100.0,345.0
2488496984,7,245,-65,100.0,91.0
2489501224,10,243,-65,100.0,245.0
2490857984,16,240,-65,100.0,212.0
2492168984,12,242,-65,100.0,298.0
2492299984,14,243,-94,100.0,149.0
2492620936,8,245,-94,100.0,
2493575696,3,247,-65,100.0,556.0
2493696984,11,243,-94,100.0,
2493922696,4,248,-81,100.0,
2495214984,15,242,-65,100.0,226.0
2496307984,13,244,-65,100.0,632.0
2496408984,6,245,-65,100.0,
2496979696,2,247,-69,100.0,
2497996936,7,246,-65,100.0,32.0
2498081224,9,245,-65,100.0,389.0
2498159696,5,247,-94,100.0,359.0
2499705984,10,244,-65,100.0,254.0
2501283984,12,243,-65,100.0,276.0
2501660984,16,241,-65,100.0,190.0
2501786984,8,246,-94,100.0,
2501998984,14,244,-94,100.0,198.0
2503201696,4,249,-81,100.0,
2503823696,3,248,-65,100.0,542.0
2504481984,11,244,-94,100.0,
2505458984,15,243,-65,100.0,157.0
2506566984,6,246,-65,100.0,
2506614984,13,245,-65,100.0,636.0
2507065984,7,247,-65,100.0,68.0
2507665696,2,248,-69,100.0,
2507858984,9,246,-65,100.0,364.0
2508222696,5,248,-94,100.0,369.0
2510114984,10,245,-65,100.0,234.0
2510870984,8,247,-94,100.0,
2511262984,12,244,-65,100.0,289.0
2511421984,16,242,-65,100.0,258.0
2512270984,14,245,-94,100.0,152.0
2513546696,4,250,-81,100.0,3.0
2514522696,3,249,-65,100.0,557.0
2514767984,11,245,-94,100.0,
2516124984,15,244,-65,100.0,218.0
2516442224,13,246,-65,100.0,568.0
2517146936,7,248,-65,100.0,56.0
2517277984,6,247,-65,100.0,
2517781696,2,249,-69,100.0,
2518011984,9,247,-65,100.0,379.0
2518142696,5,249,-94,100.0,355.0
2519425984,10,246,-65,100.0,262.0
2520628984,12,245,-65,100.0,318.0
2521445984,8,248,-94,100.0,
2521512984,16,243,-65,100.0,308.0
2522617984,14,246,-94,100.0,123.0
2524236984,11,246,-94,100.0,
2524421696,4,251,-81,100.0,
2524734696,3,250,-65,100.0,549.0
2526288984,15,245,-65,100.0,218.0
2526603984,13,247,-65,100.0,603.0
2526698984,7,249,-65,100.0,113.0
2527262696,2,250,-69,100.0,
2527405696,5,250,-94,100.0,377.0
2527944984,6,248,-65,100.0,
2528218984,9,248,-65,100.0,402.0
2530151984,10,247,-65,100.0,226.0
2530239984,12,246,-65,100.0,312.0
