run_name,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,n_samples,pdr_window_mean,delay_avg_ms_mean,rssi_avg_mean,etx_mean,radio_tx_percent_mean,energy_estimated_mj_mean,energy_radio_tx_mj_mean
run_0172_cfg_058_seed_1_of0,1,8,16,5,50.0,16,20,OF0,855,100.0,147.30994152046785,-72.3438596491228,1.0283157894736843,0.1395527973003328,3473.64832695579,4.370793549473683
run_0173_cfg_058_seed_2_of0,2,8,16,5,50.0,16,20,OF0,855,100.0,146.78830409356726,-71.9953216374269,1.0307251461988305,0.1395884578069104,3473.64823712,4.37191008
run_0174_cfg_058_seed_3_of0,3,8,16,5,50.0,16,20,OF0,855,100.0,147.6421052631579,-71.0187134502924,1.029251461988304,0.1397181456059038,3473.6479102764915,4.3759722778947365
run_0184_cfg_062_seed_1_mrhof,1,8,16,5,60.0,12,5,MRHOF,627,99.98405103668262,99.05901116427432,-68.63636363636364,1.0150877192982457,0.2588484357306561,3473.34770192536,8.107133213397129
run_0185_cfg_062_seed_2_mrhof,2,8,16,5,60.0,12,5,MRHOF,627,99.9503668261563,97.2360446570973,-67.45454545454545,1.0175757575757576,0.2586641365517121,3473.348596172249,8.101362740669856
run_0186_cfg_062_seed_3_mrhof,3,8,16,5,60.0,12,5,MRHOF,627,99.96810207336524,97.27272727272728,-66.27272727272727,1.0150717703349283,0.2585208586843556,3473.348240080383,8.096873041148324
run_0187_cfg_063_seed_1_of0,1,8,16,5,60.0,12,5,OF0,627,99.9535885167464,97.3237639553429,-69.85645933014354,1.014609250398724,0.2584981362137033,3473.348584688996,8.096161722488038
run_0188_cfg_063_seed_2_of0,2,8,16,5,60.0,12,5,OF0,627,99.91990430622008,97.42583732057416,-67.49282296650718,1.0147527910685803,0.2599433745761407,3473.3449427062205,8.14142636555024
run_0189_cfg_063_seed_3_of0,3,8,16,5,60.0,12,5,OF0,627,99.95215311004785,97.59170653907496,-68.47527910685805,1.0161722488038278,0.2593096438064859,3473.3465396976085,8.121578044019138
run_0190_cfg_064_seed_1_mrhof,1,8,16,5,60.0,12,10,MRHOF,627,100.0,94.4609250398724,-68.9090909090909,1.005231259968102,0.1452972249474239,3473.633850993302,4.550709083253588
run_0191_cfg_064_seed_2_mrhof,2,8,16,5,60.0,12,10,MRHOF,627,100.0,94.15470494417865,-69.81818181818181,1.0104306220095691,0.1459203826995417,3473.632280635407,4.570226388516746
run_0192_cfg_064_seed_3_mrhof,3,8,16,5,60.0,12,10,MRHOF,627,100.0,95.15948963317383,-64.9090909090909,1.012488038277512,0.1461089422738256,3473.631805466029,4.5761320650717705
run_0193_cfg_065_seed_1_of0,1,8,16,5,60.0,12,10,OF0,627,99.93620414673046,95.94896331738435,-67.2488038277512,1.0086762360446573,0.1453492363390828,3473.63371991579,4.552338189473684
run_0194_cfg_065_seed_2_of0,2,8,16,5,60.0,12,10,OF0,627,99.96810207336524,95.4561403508772,-68.72248803827752,1.013620414673046,0.1477477917355784,3473.627675559809,4.62746089952153
run_0195_cfg_065_seed_3_of0,3,8,16,5,60.0,12,10,OF0,627,99.94682615629984,94.8468899521531,-68.0829346092504,1.0113875598086124,0.1463965944315604,3473.6310805741628,4.585141435406698
run_0196_cfg_066_seed_1_mrhof,1,8,16,5,60.0,12,20,MRHOF,627,99.94682615629984,94.36363636363636,-69.9090909090909,1.0138915470494418,0.0821751834130781,3473.792918537799,2.573726744497608
run_0197_cfg_066_seed_2_mrhof,2,8,16,5,60.0,12,20,MRHOF,627,99.94682615629984,93.11004784688996,-67.27272727272727,1.009792663476874,0.0823079640394229,3473.7925839311006,2.577885427751196
run_0198_cfg_066_seed_3_mrhof,3,8,16,5,60.0,12,20,MRHOF,627,100.0,93.3859649122807,-68.81818181818181,1.0121212121212122,0.0825769054341782,3473.7919061971297,2.5863086928229664
run_0199_cfg_067_seed_1_of0,1,8,16,5,60.0,12,20,OF0,627,99.89365231259968,95.17543859649123,-71.22966507177034,1.01481658692185,0.0826379585326953,3473.791752344498,2.588220861244019
run_0200_cfg_067_seed_2_of0,2,8,16,5,60.0,12,20,OF0,627,100.0,94.3939393939394,-67.18500797448166,1.0110207336523125,0.083619307003634,3473.789279341627,2.618956754066985
run_0201_cfg_067_seed_3_of0,3,8,16,5,60.0,12,20,OF0,627,100.0,93.725677830941,-66.06379585326954,1.0177033492822969,0.0830440833601107,3473.7907289110053,2.6009406775119617
run_0202_cfg_068_seed_1_mrhof,1,8,16,5,60.0,16,5,MRHOF,855,99.8700350877193,126.106432748538,-69.66666666666667,1.0358245614035089,0.3542076263325491,3473.107396783158,11.093782837894738
run_0203_cfg_068_seed_2_mrhof,2,8,16,5,60.0,16,5,MRHOF,855,99.97766081871345,126.26432748538012,-70.4,1.0345964912280703,0.3554538171104098,3473.1042563817546,11.132813541052633
run_0204_cfg_068_seed_3_mrhof,3,8,16,5,60.0,16,5,MRHOF,855,99.90853801169592,126.55555555555556,-69.89941520467836,1.031497076023392,0.3545008588568382,3473.10644711579,11.102966618947368
run_0205_cfg_069_seed_1_mrhof,1,8,16,5,60.0,16,10,MRHOF,855,99.93371929824562,122.93567251461988,-68.73333333333333,1.0217543859649123,0.1974899960582166,3473.502325209825,6.185386677894737
run_0206_cfg_069_seed_2_mrhof,2,8,16,5,60.0,16,10,MRHOF,855,99.953216374269,121.55906432748536,-72.41754385964913,1.017625730994152,0.1985832157907569,3473.4995702849124,6.219626458947368
run_0207_cfg_069_seed_3_mrhof,3,8,16,5,60.0,16,10,MRHOF,855,99.9766081871345,120.85730994152048,-65.26666666666667,1.0145964912280705,0.1966352238512845,3473.504548530527,6.158615831578947
run_0208_cfg_070_seed_1_of0,1,8,16,5,60.0,16,10,OF0,855,100.0,122.23859649122808,-70.86666666666666,1.0144444444444445,0.1966514775828459,3473.504438276492,6.159124277894736
run_0209_cfg_070_seed_2_of0,2,8,16,5,60.0,16,10,OF0,855,99.93371929824562,122.29122807017544,-68.35438596491228,1.0158713450292398,0.1985900286660749,3473.49955311158,6.219839898947368
run_0210_cfg_070_seed_3_of0,3,8,16,5,60.0,16,10,OF0,855,99.96100584795322,122.5812865497076,-71.34619883040936,1.0187719298245614,0.1974253099415204,3473.502488218948,6.18336070736842
run_0226_cfg_076_seed_1_of0,1,8,16,10,40.0,12,5,OF0,627,99.80647527910686,142.70334928229664,-73.61562998405104,1.052488038277512,0.4126789991795738,3472.9600489186605,12.925106296650716
run_0227_cfg_076_seed_2_of0,2,8,16,10,40.0,12,5,OF0,627,99.90251993620414,140.7097288676236,-73.56140350877193,1.0393620414673048,0.411323875178669,3472.9634638468906,12.882663617224878
run_0228_cfg_076_seed_3_of0,3,8,16,10,40.0,12,5,OF0,627,99.88800637958532,141.0622009569378,-73.64114832535886,1.0333014354066985,0.409806437407783,3472.9672877626795,12.835137806698564
run_0229_cfg_077_seed_1_mrhof,1,8,16,10,40.0,12,10,MRHOF,627,99.94151515151516,135.70494417862838,-73.63636363636364,1.0229186602870814,0.2255365423059969,3473.431647908134,7.063804570334927
run_0230_cfg_077_seed_2_mrhof,2,8,16,10,40.0,12,10,MRHOF,627,100.0,136.01754385964912,-73.36363636363636,1.020446570972887,0.2259452271108077,3473.431071479426,7.076606308133971
run_0231_cfg_077_seed_3_mrhof,3,8,16,10,40.0,12,10,MRHOF,627,99.94151515151516,137.5933014354067,-73.63636363636364,1.0317543859649123,0.227215077086656,3473.427418005742,7.116376214354067
run_0232_cfg_078_seed_1_mrhof,1,8,16,10,40.0,16,5,MRHOF,855,99.5893567251462,187.69590643274853,-76.90058479532163,1.103953216374269,0.5580316731068391,3472.593760185264,17.477551983157895
run_0233_cfg_078_seed_2_mrhof,2,8,16,10,40.0,16,5,MRHOF,855,99.79908771929824,186.75438596491227,-76.73801169590644,1.092187134502924,0.5609177373304673,3472.586122164211,17.56793674105263
run_0234_cfg_078_seed_3_mrhof,3,8,16,10,40.0,16,5,MRHOF,855,99.64624561403508,188.3391812865497,-76.86666666666666,1.1071812865497077,0.55841569179447,3472.59287949193,17.48958179368421
run_0235_cfg_079_seed_1_of0,1,8,16,10,40.0,16,5,OF0,855,99.63663157894736,186.5941520467836,-76.91812865497076,1.102374269005848,0.5605790518473298,3472.5873406596493,17.557337515789474
run_0236_cfg_079_seed_2_of0,2,8,16,10,40.0,16,5,OF0,855,99.70708771929824,189.8690058479532,-76.50994152046783,1.0971111111111111,0.5779010932431189,3472.5436893080705,18.099861456842103
run_0237_cfg_079_seed_3_of0,3,8,16,10,40.0,16,5,OF0,855,99.54991812865497,191.1204678362573,-76.72631578947369,1.1099181286549709,0.5861715002487377,3472.5228476800003,18.35889312
run_0238_cfg_080_seed_1_mrhof,1,8,16,10,40.0,16,10,MRHOF,855,99.95711111111112,174.93216374269005,-76.86666666666666,1.0443040935672514,0.2995108698857451,3473.245232550176,9.380681162105262
run_0239_cfg_080_seed_2_mrhof,2,8,16,10,40.0,16,10,MRHOF,855,100.0,174.26900584795322,-76.66666666666667,1.044374269005848,0.3015471776023027,3473.2401011031584,9.444457717894736
run_0240_cfg_080_seed_3_mrhof,3,8,16,10,40.0,16,10,MRHOF,855,99.94150877192985,173.91695906432747,-77.2,1.0547251461988305,0.2986042313766366,3473.247517350176,9.352284362105262
run_0241_cfg_081_seed_1_of0,1,8,16,10,40.0,16,10,OF0,855,99.859649122807,175.69473684210527,-77.15789473684211,1.048748538011696,0.2995440368710315,3473.245149041404,9.381719056842105
run_0242_cfg_081_seed_2_of0,2,8,16,10,40.0,16,10,OF0,855,99.9298245614035,175.55438596491229,-76.8233918128655,1.0503859649122806,0.3021325256242314,3473.2386260435087,9.462790602105262
run_0243_cfg_081_seed_3_of0,3,8,16,10,40.0,16,10,OF0,855,99.77387134502924,174.08538011695907,-77.04912280701754,1.0456023391812863,0.3085260126655331,3473.2225144308773,9.663034930526315
run_0244_cfg_082_seed_1_mrhof,1,8,16,10,40.0,16,20,MRHOF,855,99.92201169590643,170.59181286549708,-76.86666666666666,1.0360233918128654,0.1605879243881765,3473.5953184168425,5.029613962105263
run_0245_cfg_082_seed_2_mrhof,2,8,16,10,40.0,16,20,MRHOF,855,100.0,171.37894736842105,-76.93333333333334,1.0370994152046784,0.1619405698993848,3473.5919097656147,5.071978627368421
run_0246_cfg_082_seed_3_mrhof,3,8,16,10,40.0,16,20,MRHOF,855,99.8245380116959,175.01754385964912,-77.2,1.054140350877193,0.1630372709551656,3473.589146077193,5.106327326315789
run_0247_cfg_083_seed_1_of0,1,8,16,10,40.0,16,20,OF0,855,99.96100584795322,168.4374269005848,-77.04912280701754,1.045309941520468,0.1614850334631739,3473.5930577066665,5.057711359999999
run_0248_cfg_083_seed_2_of0,2,8,16,10,40.0,16,20,OF0,855,100.0,172.16491228070174,-76.95438596491228,1.0422573099415204,0.1625720656192245,3473.5903183831583,5.091757237894736
run_0249_cfg_083_seed_3_of0,3,8,16,10,40.0,16,20,OF0,855,99.90252631578949,169.6561403508772,-76.92046783625732,1.0341286549707602,0.1613332977415241,3473.593440078597,5.052959023157895
run_0262_cfg_088_seed_1_mrhof,1,8,16,10,50.0,12,5,MRHOF,627,99.98405103668262,112.78309409888357,-69.72727272727273,1.0285326953748006,0.3175072211306716,3473.1998818066986,9.94432611674641
run_0263_cfg_088_seed_2_mrhof,2,8,16,10,50.0,12,5,MRHOF,627,99.92169059011164,113.46570972886762,-69.54545454545455,1.0256140350877194,0.3175422982146559,3473.1997933856464,9.945425064114833
run_0264_cfg_088_seed_3_mrhof,3,8,16,10,50.0,12,5,MRHOF,627,99.96810207336524,113.5725677830941,-69.72727272727273,1.0265869218500796,0.31843795524352,3473.197536344498,9.973476861244018
run_0265_cfg_089_seed_1_of0,1,8,16,10,50.0,12,5,OF0,627,99.9390749601276,113.6475279106858,-70.40191387559808,1.0251196172248804,0.3173262423756006,3473.2003378449767,9.93865821244019
run_0266_cfg_089_seed_2_of0,2,8,16,10,50.0,12,5,OF0,627,99.95215311004785,113.6267942583732,-68.24401913875599,1.023891547049442,0.3175223763099499,3473.199347946412,9.944800329186602
run_0267_cfg_089_seed_3_of0,3,8,16,10,50.0,12,5,OF0,627,99.96810207336524,113.88676236044655,-68.80861244019138,1.0283732057416268,0.3208574607470756,3473.191439203828,10.04925560956938
run_0268_cfg_090_seed_1_mrhof,1,8,16,10,50.0,12,10,MRHOF,627,99.97341307814992,110.72408293460926,-69.72727272727273,1.0170972886762362,0.1780470769574486,3473.5513213550244,5.576434587559808
run_0269_cfg_090_seed_2_mrhof,2,8,16,10,50.0,12,10,MRHOF,627,100.0,110.481658692185,-69.36363636363636,1.0174322169059011,0.178525047696011,3473.5496183464115,5.591402916746411
run_0270_cfg_090_seed_3_mrhof,3,8,16,10,50.0,12,10,MRHOF,627,99.94151515151516,111.21690590111643,-69.27272727272727,1.0175438596491229,0.1780051259581313,3473.551427085168,5.57512051291866
run_0271_cfg_091_seed_1_of0,1,8,16,10,50.0,12,10,OF0,627,99.97341307814992,110.32216905901116,-68.4688995215311,1.0146730462519935,0.1781995507995444,3473.5509371253597,5.581210013397129
run_0272_cfg_091_seed_2_of0,2,8,16,10,50.0,12,10,OF0,627,100.0,109.42105263157896,-70.15151515151516,1.0144657097288676,0.1786132270069112,3473.5498946679427,5.5941662698564585
run_0273_cfg_091_seed_3_of0,3,8,16,10,50.0,12,10,OF0,627,99.96810207336524,110.79585326953747,-69.75438596491227,1.0178468899521531,0.17842864416636,3473.550359816268,5.588385140669856
run_0274_cfg_092_seed_1_of0,1,8,16,10,50.0,12,20,OF0,627,100.0,108.84051036682617,-68.50079744816587,1.0149601275917066,0.0993306751727804,3473.7496866985653,3.1110367464114828
run_0275_cfg_092_seed_2_of0,2,8,16,10,50.0,12,20,OF0,627,100.0,107.75279106858054,-69.8755980861244,1.014098883572568,0.0996988243341656,3473.7487589741627,3.122567035406698
run_0276_cfg_092_seed_3_of0,3,8,16,10,50.0,12,20,OF0,627,100.0,108.59808612440192,-69.01275917065391,1.0141786283891547,0.0995942937989623,3473.749022361723,3.11929350430622
run_0277_cfg_093_seed_1_mrhof,1,8,16,10,50.0,16,5,MRHOF,855,99.87108771929825,158.08538011695907,-73.8,1.0606666666666666,0.4650774827422959,3472.828475236491,14.566230383157894
run_0278_cfg_093_seed_2_mrhof,2,8,16,10,50.0,16,5,MRHOF,855,99.86175438596491,159.1766081871345,-70.62690058479532,1.0586666666666666,0.4672947004321133,3472.8224173417548,14.635670181052632
run_0279_cfg_093_seed_3_mrhof,3,8,16,10,50.0,16,5,MRHOF,855,99.8700350877193,161.34619883040935,-72.0,1.0668304093567251,0.471398617132517,3472.8120754975444,14.764204530526314
run_0280_cfg_094_seed_1_mrhof,1,8,16,10,50.0,16,10,MRHOF,855,99.9766081871345,150.08538011695907,-72.46666666666667,1.0316374269005848,0.2546958402748636,3473.3581664729827,7.977073835789473
run_0281_cfg_094_seed_2_mrhof,2,8,16,10,50.0,16,10,MRHOF,855,99.91422222222222,151.9859649122807,-70.33333333333333,1.0384327485380118,0.2580687924856879,3473.349666655439,8.082714425263157
run_0282_cfg_094_seed_3_mrhof,3,8,16,10,50.0,16,10,MRHOF,855,99.89083040935672,150.98011695906433,-72.13333333333334,1.038093567251462,0.2547501134342321,3473.358029715088,7.978773541052631
run_0283_cfg_095_seed_1_mrhof,1,8,16,10,50.0,16,20,MRHOF,855,99.96100584795322,146.28654970760235,-71.53333333333333,1.0222923976608187,0.1401988761137577,3473.6466988294737,4.39102883368421
run_0284_cfg_095_seed_2_mrhof,2,8,16,10,50.0,16,20,MRHOF,855,100.0,146.75087719298244,-69.66666666666667,1.024269005847953,0.1399319766081871,3473.647371418948,4.382669507368421
run_0285_cfg_095_seed_3_mrhof,3,8,16,10,50.0,16,20,MRHOF,855,100.0,144.84561403508772,-71.93333333333334,1.0176374269005848,0.138637846693123,3473.6506326231583,4.342137397894736
run_0286_cfg_096_seed_1_of0,1,8,16,10,50.0,16,20,OF0,855,99.96100584795322,148.49473684210523,-69.57426900584795,1.0341988304093568,0.1416015130543295,3473.6431641880704,4.434959376842105
run_0287_cfg_096_seed_2_of0,2,8,16,10,50.0,16,20,OF0,855,99.94152046783626,148.11111111111111,-71.0,1.0329707602339182,0.1419843306654198,3473.6421994947373,4.446949136842105
run_0288_cfg_096_seed_3_of0,3,8,16,10,50.0,16,20,OF0,855,99.96100584795322,149.46549707602338,-72.49473684210527,1.0430175438596492,0.1417266254313976,3473.642848898246,4.438877978947368
run_0304_cfg_102_seed_1_mrhof,1,8,16,10,60.0,12,5,MRHOF,627,99.96810207336524,97.20095693779903,-68.63636363636364,1.015645933014354,0.2595069336730802,3473.346192363637,8.12775879043062
run_0305_cfg_102_seed_2_mrhof,2,8,16,10,60.0,12,5,MRHOF,627,99.96810207336524,97.29346092503988,-67.45454545454545,1.015980861244019,0.2605144493135084,3473.343503586603,8.159312566507177
run_0306_cfg_102_seed_3_mrhof,3,8,16,10,60.0,12,5,MRHOF,627,99.93263157894737,97.99043062200955,-67.71451355661883,1.0179904306220096,0.2601217292250202,3473.3440064191395,8.147012348325358
run_0307_cfg_103_seed_1_of0,1,8,16,10,60.0,12,5,OF0,627,99.95215311004785,97.28389154704944,-70.50558213716108,1.0117703349282297,0.2595176612326118,3473.346015494737,8.128093136842104
run_0308_cfg_103_seed_2_of0,2,8,16,10,60.0,12,5,OF0,627,99.95215311004785,97.40829346092504,-68.36044657097288,1.0174641148325358,0.2612486376207382,3473.341653389474,8.182307873684211
run_0309_cfg_103_seed_3_of0,3,8,16,10,60.0,12,5,OF0,627,99.91846889952151,97.40350877192982,-68.66028708133972,1.015725677830941,0.2596850432027726,3473.345593645933,8.133336114832534
run_0310_cfg_104_seed_1_mrhof,1,8,16,10,60.0,12,10,MRHOF,627,100.0,95.08771929824562,-68.9090909090909,1.0093460925039872,0.1472436556283,3473.628945982775,4.611671356937799
run_0311_cfg_104_seed_2_mrhof,2,8,16,10,60.0,12,10,MRHOF,627,99.97341307814992,93.23444976076556,-69.81818181818181,1.009011164274322,0.1473626357613549,3473.628646155024,4.615397787559808
run_0312_cfg_104_seed_3_mrhof,3,8,16,10,60.0,12,10,MRHOF,627,99.96810207336524,94.97288676236045,-65.9090909090909,1.0092822966507178,0.1476955879231703,3473.627807119617,4.625825799043062
run_0313_cfg_105_seed_1_mrhof,1,8,16,10,60.0,12,20,MRHOF,627,100.0,93.98245614035088,-69.9090909090909,1.010255183413078,0.0841172989218914,3473.7880244057424,2.6345538143540668
run_0314_cfg_105_seed_2_mrhof,2,8,16,10,60.0,12,20,MRHOF,627,100.0,93.74322169059012,-69.81818181818181,1.0112280701754386,0.083922018614442,3473.788516509091,2.6284376727272725
run_0315_cfg_105_seed_3_mrhof,3,8,16,10,60.0,12,20,MRHOF,627,100.0,93.38915470494418,-68.81818181818181,1.012902711323764,0.0843616161616161,3473.787408727273,2.642205818181818
run_0316_cfg_106_seed_1_mrhof,1,8,16,10,60.0,16,5,MRHOF,855,99.87319298245616,127.19883040935672,-69.66666666666667,1.0309941520467836,0.357153278983009,3473.099973737544,11.186040690526315
run_0317_cfg_106_seed_2_mrhof,2,8,16,10,60.0,16,5,MRHOF,855,99.93194152046784,126.57777777777778,-70.4,1.0344912280701757,0.3571232145133569,3473.100049504562,11.185099014736842
run_0318_cfg_106_seed_3_mrhof,3,8,16,10,60.0,16,5,MRHOF,855,99.882783625731,126.47836257309942,-70.13333333333334,1.0344444444444445,0.3561852232316216,3473.102048002808,11.155715604210524
run_0319_cfg_107_seed_1_of0,1,8,16,10,60.0,16,5,OF0,855,99.8978947368421,127.45847953216374,-69.67953216374269,1.0331812865497076,0.3564336584650793,3473.101787076492,11.163503477894736
run_0320_cfg_107_seed_2_of0,2,8,16,10,60.0,16,5,OF0,855,99.89553216374269,126.39298245614034,-69.27836257309941,1.0329122807017543,0.358714295438474,3473.096179096141,11.234933103157893
run_0321_cfg_107_seed_3_of0,3,8,16,10,60.0,16,5,OF0,855,99.82561403508772,126.88421052631578,-70.35906432748538,1.0291461988304094,0.356698097602085,3473.101120735439,11.171785145263158
run_0322_cfg_108_seed_1_of0,1,8,16,10,60.0,16,10,OF0,855,99.89861988304096,121.4140350877193,-72.48771929824561,1.01846783625731,0.1982628583071054,3473.5003776280705,6.209592336842105
run_0323_cfg_108_seed_2_of0,2,8,16,10,60.0,16,10,OF0,855,99.98050292397662,121.8046783625731,-71.25614035087719,1.0178362573099415,0.1990061078550352,3473.4985045557896,6.232871949473683
run_0324_cfg_108_seed_3_of0,3,8,16,10,60.0,16,10,OF0,855,99.9766081871345,122.04795321637428,-70.03157894736842,1.0188654970760234,0.1991977930988277,3473.498021541053,6.238875132631578
run_0334_cfg_112_seed_1_of0,1,8,18,0,40.0,12,5,OF0,627,99.9039553429027,141.03030303030303,-73.63636363636364,1.0395693779904307,0.4037962363819211,3472.982433538756,12.646897446889952
run_0335_cfg_112_seed_2_of0,2,8,18,0,40.0,12,5,OF0,627,99.98405103668262,140.69537480063795,-73.27272727272727,1.0427272727272727,0.4066885279510535,3472.975144911005,12.73748467751196
run_0336_cfg_112_seed_3_of0,3,8,18,0,40.0,12,5,OF0,627,99.92025518341308,140.8261562998405,-73.58213716108453,1.0382775119617225,0.4037197716025146,3472.9823125933017,12.644498411483251
run_0337_cfg_113_seed_1_mrhof,1,8,18,0,40.0,12,10,MRHOF,627,99.96810207336524,136.60446570972886,-73.63636363636364,1.025406698564593,0.2206638928176822,3473.443926966508,6.911193416267942
run_0338_cfg_113_seed_2_mrhof,2,8,18,0,40.0,12,10,MRHOF,627,100.0,135.34130781499204,-73.36363636363636,1.0202392344497608,0.2199638301585212,3473.4456911540674,6.889267085167464
run_0339_cfg_113_seed_3_mrhof,3,8,18,0,40.0,12,10,MRHOF,627,100.0,135.74641148325358,-73.63636363636364,1.0191228070175438,0.2201988730013182,3473.445098840192,6.896628700478469
run_0340_cfg_114_seed_1_of0,1,8,18,0,40.0,12,10,OF0,627,99.96810207336524,137.48325358851676,-73.60765550239235,1.028086124401914,0.2208875631718838,3473.4433973052637,6.918198706220095
run_0341_cfg_114_seed_2_of0,2,8,18,0,40.0,12,10,OF0,627,99.97341307814992,136.25518341307816,-73.34290271132376,1.0237639553429028,0.2215043253858684,3473.441809094737,6.937515536842105
run_0342_cfg_114_seed_3_of0,3,8,18,0,40.0,12,10,OF0,627,99.94151515151516,135.61244019138755,-73.62679425837321,1.0229665071770335,0.2197240634277897,3473.4462953645934,6.881757611483253
run_0343_cfg_115_seed_1_mrhof,1,8,18,0,40.0,12,20,MRHOF,627,100.0,133.44657097288678,-73.63636363636364,1.0158213716108453,0.1179861775651249,3473.702674832536,3.695327081339712
run_0344_cfg_115_seed_2_mrhof,2,8,18,0,40.0,12,20,MRHOF,627,100.0,133.76076555023923,-73.27272727272727,1.0238118022328548,0.1187116231526581,3473.700846713876,3.7180479846889942
run_0345_cfg_115_seed_3_mrhof,3,8,18,0,40.0,12,20,MRHOF,627,99.89365231259968,134.7304625199362,-73.63636363636364,1.0347208931419458,0.1187021905977492,3473.700870453589,3.7177529339712914
run_0346_cfg_116_seed_1_of0,1,8,18,0,40.0,12,20,OF0,627,99.94682615629984,133.5279106858054,-73.72727272727273,1.032567783094099,0.1188601925189671,3473.700472290909,3.722701527272727
run_0347_cfg_116_seed_2_of0,2,8,18,0,40.0,12,20,OF0,627,100.0,135.5725677830941,-73.3652312599681,1.022791068580542,0.1183880288573146,3473.701662170335,3.70791302583732
